Issue ID,Commit Link,Title
SPARK-24244,https://github.com/apache/spark/commit/64fad0b519cf35b8c0a0dec18dd3df9488a5ed25,[SQL] Passing only required columns to the CSV parser
SPARK-06951,https://github.com/apache/spark/commit/653fe02415a537299e15f92b56045569864b6183,[CORE] Speed up parsing of event logs during listing.
SPARK-27638,https://github.com/apache/spark/commit/66f5a42ca5d259038f0749ae2b9a04cc2f658880,Cast string to date/timestamp in binary comparisons with dates/timestamps
SPARK-17310,https://github.com/apache/spark/commit/673c67046598d33b9ecf864024ca7a937c1998d6,[SQL] Add an option to disable record-level filter in Parquet-side
SPARK-27835,https://github.com/apache/spark/commit/6748b486a9afe8370786efb64a8c9f3470c62dcf,Resource Scheduling: change driver config from addresses
SPARK-26089,https://github.com/apache/spark/commit/688b0c01fac0db80f6473181673a89f1ce1be65b,Handle corruption in large shuffle blocks
SPARK-27184,https://github.com/apache/spark/commit/68abf77b1ad8da7916a9dc5fa8bb350b64479410,"Avoid hardcoded 'spark.jars', 'spark.files'"
SPARK-24215,https://github.com/apache/spark/commit/6a0b77a55d53e74ac0a0892556c3a7a933474948,PYSPARK][FOLLOW UP] Implement eager evaluation for DataFrame APIs in PySpark
SPARK-18061,https://github.com/apache/spark/commit/6a2325448000ba431ba3b982d181c017559abfe3,[THRIFTSERVER] Add spnego auth support for ThriftServer thrift/http protocol
SPARK-22998,https://github.com/apache/spark/commit/6a4206ff04746481d7c8e307dfd0d31ff1402555,[K8S] Set missing value for SPARK_MOUNTED_CLASSPATH in the executors
SPARK-21417,https://github.com/apache/spark/commit/6ac57fd0d1c82b834eb4bf0dd57596b92a99d6de,[SQL] Infer join conditions using propagated constraints
Pull-Request #20948,https://github.com/apache/spark/commit/6ade5cbb498f6c6ea38779b97f2325d5cf5013f2,[DOC] Fix some typos and grammar issues
SPARK-25876,https://github.com/apache/spark/commit/6be272b75b4ae3149869e19df193675cc4117763,Simplify configuration types in k8s backend
SPARK-24763,https://github.com/apache/spark/commit/6c5cb85856235efd464b109558896f81ae2c4c75,Remove redundant key data from value in streaming aggregation
SPARK-23257,https://github.com/apache/spark/commit/6c9c84ffb9c8d98ee2ece7ba4b010856591d383d,Kerberos Support for Spark on K8S
SPARK-25839,https://github.com/apache/spark/commit/6cd23482d1ae8c6a9fe9817ed51ee2a039d46649,Implement use of KryoPool in KryoSerializer
SPARK-26255,https://github.com/apache/spark/commit/6d45e6ea1507943f6ee833af8ad7969294b0356a,Apply user provided UI filters to SQL tab in yarn  mode
SPARK-26322,https://github.com/apache/spark/commit/6daa78309460e338dd688cf6cdbd46a12666f72e,Add spark.kafka.sasl.token.mechanism to ease delegation token configuration.
SPARK-26389,https://github.com/apache/spark/commit/701b06a7e2e76e5d9ed020c62e0ed3464fa2818b,Add force delete temp checkpoint configuration
SPARK-25705,https://github.com/apache/spark/commit/703e6da1ecb52ab5b8f42b3b4cac39f27caa51d8,Remove Kafka 0.8 integration
SPARK-24926,https://github.com/apache/spark/commit/70462f291bf046c648f36063b0161861e6d11898,Ensure numCores is used consistently in all netty configurations
Pull-Request #22116,https://github.com/apache/spark/commit/709f541dd0c41c2ae8c0871b2593be9100bfc4ee,Update configuration.mdchanged $SPARK_HOME/conf/spark-default.conf to $SPARK_HOME/conf/spark-defaults.conf
SPARK-22993,https://github.com/apache/spark/commit/70bcc9d5ae33d6669bb5c97db29087ccead770fb,[ML] Clarify HasCheckpointInterval param doc
SPARK-25583,https://github.com/apache/spark/commit/71876633f3af706408355b5fb561b58dbc593360,Add history-server related configuration in the documentation.
SPARK-24966,https://github.com/apache/spark/commit/73dd6cf9b558f9d752e1f3c13584344257ad7863,Implement precedence rules for set operations.
SPARK-20642,https://github.com/apache/spark/commit/74daf622de4e534d5a5929b424a6e836850eefad,[CORE] Store FsHistoryProvider listing data in a KVStore.
SPARK-23366,https://github.com/apache/spark/commit/7539ae59d6c354c95c50528abe9ddff6972e960f,Improve hot reading path in ReadAheadInputStream
SPARK-22788,https://github.com/apache/spark/commit/7570eab6bee57172ee3746207261307690a57b72,[STREAMING] Use correct hadoop config for fs append support
SPARK-04502,https://github.com/apache/spark/commit/76399d75e23f2c7d6c2a1fb77a4387c5e15c809b,Rename to spark.sql.optimizer.nestedSchemaPruning.enabled
SPARK-21701,https://github.com/apache/spark/commit/763b83ee84cbb6f263218c471dd9198dd6bee411,Enable RPC client to use ` SO_RCVBUF` and ` SO_SN……DBUF` in SparkConf.
SPARK-25950,https://github.com/apache/spark/commit/76813cfa1e2607ea3b669a79e59b568e96395b2e,from_csv should respect to spark.sql.columnNameOfCorruptRecord
Pull-Request #20344,https://github.com/apache/spark/commit/76b8b840ddc951ee6203f9cccd2c2b9671c1b5e8,Typo fixes
SPARK-24479,https://github.com/apache/spark/commit/7703b46d2843db99e28110c4c7ccf60934412504,[SS] Added config for registering streamingQueryListeners
SPARK-20653,https://github.com/apache/spark/commit/772e4648d95bda3353723337723543c741ea8476,[CORE] Add cleaning of old elements from the status store.
SPARK-25708,https://github.com/apache/spark/commit/78e133141ce8131c60181f947346802864b0951a,HAVING without GROUP BY means global aggregate
SPARK-27872,https://github.com/apache/spark/commit/7912ab85a6fc086b814d93e7c71af1f50515517a,[K8S] Fix executor service account inconsistency
SPARK-24757,https://github.com/apache/spark/commit/79c66894296840cc4a5bf6c8718ecfd2b08bcca8,[SQL] Improving the error message for broadcast timeouts
SPARK-22574,https://github.com/apache/spark/commit/7a51e71355485bb176a1387d99ec430c5986cbec,[MESOS][SUBMIT] Check submission request PARAMETERs
SPARK-22648,https://github.com/apache/spark/commit/7ab165b7061d9acc26523227076056e94354d204,[K8S] Spark on Kubernetes - Documentation
SPARK-25004,https://github.com/apache/spark/commit/7ad18ee9f26e75dbe038c6034700f9cd4c0e2baa,Add spark.executor.pyspark.memory limit.
SPARK-21786,https://github.com/apache/spark/commit/7b78041423b6ee330def2336dfd1ff9ae8469c59,"SQL] When acquiring 'compressionCodecClassName' in 'ParquetOptions', `parquet.compression` needs to be considered."
SPARK-26463,https://github.com/apache/spark/commit/7bf0794651f4d11547325539ebf7131a57ee1ba2,Use ConfigEntry for hardcoded configs for scheduler categories.
SPARK-22043,https://github.com/apache/spark/commit/7c7266208a3be984ac1ce53747dc0c3640f4ecac,[PYTHON] Improves error message for show_profiles and dump_profiles
SPARK-24773,https://github.com/apache/spark/commit/7cf16a7fa4eb4145c0c5d1dd2555f78a2fdd8d8b,Avro: support logical timestamp type with different precisions
SPARK-22428,https://github.com/apache/spark/commit/7e5f669eb684629c88218f8ec26c01a41a6fef32,[DOC] Add spark application garbage collector configurat
SPARK-24307,https://github.com/apache/spark/commit/7e847646d1f377f46dc3154dea37148d4e557a03,[CORE] Support reading remote cached partitions > 2gb
SPARK-23491,https://github.com/apache/spark/commit/7ec83658fbc88505dfc2d8a6f76e90db747f1292,[SS] Remove explicit job cancellation from ContinuousExecution reconfiguring
SPARK-16501,https://github.com/apache/spark/commit/7f10cf83f311526737fc96d5bb8281d12e41932f,[MESOS] Allow providing Mesos principal & secret via files
SPARK-21253,https://github.com/apache/spark/commit/80f7ac3a601709dd9471092244612023363f54cd,Disable spark.reducer.maxReqSizeShuffleToMem
SPARK-26103,https://github.com/apache/spark/commit/812ad5546148d2194ab0e4230ee85b8f6a5be2fb,Limit the length of debug strings for query plans
SPARK-26066,https://github.com/apache/spark/commit/81550b38e43fb20f89f529d2127575c71a54a538,Moving truncatedString to sql/catalyst
SPARK-25753,https://github.com/apache/spark/commit/81a305dd0418f6e0136b4e38ffe91e0b76c8806e,fix reading small files via BinaryFileRDD
SPARK-27141,https://github.com/apache/spark/commit/8204dc1e548b87aabaf36c5800592bafd44e4419,Use ConfigEntry for hardcoded configs for Yarn
SPARK-25696,https://github.com/apache/spark/commit/82c1ac48a37bcc929db86515bffd602c381415be,The storage memory displayed on spark Application UI is incorrect.
SPARK-21917,https://github.com/apache/spark/commit/8319432af60b8e1dc00f08d794f7d80591e24d0c,[CORE][YARN] Supporting adding http(s) resources in yarn mode
SPARK-27649,https://github.com/apache/spark/commit/8329e7debdaf6db9f3a52094bbc5dc4c1e2771ea,Unify the way use 'spark.network.timeout'
SPARK-27253,https://github.com/apache/spark/commit/83f628b57da39ad9732d1393aebac373634a2eb9,Add a legacy flag to restore old session init behavior
SPARK-23165,https://github.com/apache/spark/commit/84a076e0e9a38a26edf7b702c24fdbbcf1e697b9,[DOC] Spelling mistake fix in quick-start doc.
SPARK-23240,https://github.com/apache/spark/commit/862fa697d829cdddf0f25e5613c91b040f9d9652,Better error message when extraneous data in py……spark.daemon's stdout
SPARK-22789,https://github.com/apache/spark/commit/8941a4abcada873c26af924e129173dc33d66d71,Map-only continuous processing execution
SPARK-27665,https://github.com/apache/spark/commit/8949bc7a3c1133bc17dac25111b222a788b826a8,Split fetch shuffle blocks protocol from OpenBlocks
SPARK-24193,https://github.com/apache/spark/commit/8a837bf4f3f2758f7825d2362cf9de209026651a,create TakeOrderedAndProjectExec only when the limit number is below spark.sql.execution.topKSortFallbackThreshold
SPARK-26288,https://github.com/apache/spark/commit/8b0aa59218c209d39cbba5959302d8668b885cf6,add initRegisteredExecutorsDB
SPARK-20654,https://github.com/apache/spark/commit/8b497046c647a21bbed1bdfbdcb176745a1d5cd5,[CORE] Add config to limit disk usage of the history server.
SPARK-25415,https://github.com/apache/spark/commit/8b702e1e0aba1d3e4b0aa582f20cf99f80a44a09,Make plan change log in RuleExecutor configurable by SQLConf
SPARK-24717,https://github.com/apache/spark/commit/8b7d4f842fdc90b8d1c37080bdd9b5e1d070f5c0,[SS] Split out max retain version of state for memory in HDFSBackedStateStoreProvider
SPARK-24133,https://github.com/apache/spark/commit/8bd27025b7cf0b44726b6f4020d294ef14dbbb7e,[SQL] Check for integer overflows when resizing WritableColumnVectors
SPARK-24324,https://github.com/apache/spark/commit/8c2edf46d0f89e5ec54968218d89f30a3f8190bc,PYTHON][FOLLOW-UP] Rename the Conf to spark.sql.legacy.execution.pandas.groupedMap.assignColumnsByName
SPARK-26530,https://github.com/apache/spark/commit/8d667c511c41239033defed6dfb07414ad98935d,Validate heartheat arguments in HeartbeatReceiver
SPARK-25207,https://github.com/apache/spark/commit/8d9495a8f1e64dbc42c3741f9bcbd4893ce3f0e9,Case-insensitve field resolution for filter pushdown when reading Parquet
SPARK-21000,https://github.com/apache/spark/commit/8da3f7041aafa71d7596b531625edb899970fec2,Add Mesos labels support to the Spark Dispatcher
SPARK-27008,https://github.com/apache/spark/commit/8e5f9995cad409799f3646b3d03761a771ea1664,Support java.time.LocalDate as an external type of…… DateType
SPARK-22366,https://github.com/apache/spark/commit/8e9863531bebbd4d83eafcbc2b359b8bd0ac5734,Support ignoring missing files
SPARK-22754,https://github.com/apache/spark/commit/8eb5609d8d961e54aa1ed0632f15f5e570fa627a,[DEPLOY] Check whether spark.executor.heartbeatInterval bigger than spark.network.timeout or not
Pull-Request #22070,https://github.com/apache/spark/commit/8ec25cd67e7ac4a8165917a4211e17aa8f7b394d,Fix typos detected by github.com/client9-misspell
SPARK-27261,https://github.com/apache/spark/commit/8ec6cb67c71c67788230cab8a0cd34d8ad3ce24b,[DOC] Improve app submission doc for passing multiple configs
SPARK-26060,https://github.com/apache/spark/commit/8edb64c1b9ee49d836e171a459dd93f524df92bf,Track SparkConf entries and make SET command reject such entries.
SPARK-24340,https://github.com/apache/spark/commit/8ef167a5f9ba8a79bb7ca98a9844fe9cfcfea060,[CORE] Clean up non-shuffle disk block manager files following executor exits on a Standalone cluster
SPARK-24665,https://github.com/apache/spark/commit/8f91c697e251423b826cd6ac4ddd9e2dac15b96e,Use SQLConf in PySpark to manage all sql configs
SPARK-25904,https://github.com/apache/spark/commit/8fbc1830f962c446b915d0d8ff2b13c5c75d22fc,Allocate arrays smaller than Int.MaxValue
SPARK-27811,https://github.com/apache/spark/commit/8feb80ad86bb6a832d784a2780caccba5c428fbc,Improve docs about spark.driver.memoryOverh……ead and spark.executor.memoryOverhead.
SPARK-22489,https://github.com/apache/spark/commit/8ff474f6e543203fac5d49af7fbe98a8a98da567,[CORE] Remove JobProgressListener.
SPARK-25245,https://github.com/apache/spark/commit/90a810352e94c0b74c19324301e51e8f5bbe98dd,"Explain regarding limiting modification on ""spark.sql.shuffle.partitions"" for structured streaming"
SPARK-24958,https://github.com/apache/spark/commit/90c77ea3132d0b7a12c316bd42fb8d0f59bee253,Add memory from procfs to executor metrics.
SPARK-24452,https://github.com/apache/spark/commit/90da7dc241f8eec2348c0434312c97c116330bc4,[SQL][CORE] Avoid possible overflow in int add or multiple
SPARK-22217,https://github.com/apache/spark/commit/9104add4c7c6b578df15b64a8533a1266f90734e,[SQL] ParquetFileFormat to support arbitrary OutputCommitters
SPARK-23429,https://github.com/apache/spark/commit/9241e1e7e66574cfafa68791771959dfc39c9684,Add executor memory metrics to heartbeat and expose in executors REST API
SPARK-24954,https://github.com/apache/spark/commit/92b48842b944a3e430472294cdc3c481bad6b804,Fail fast on job submit if run a barrier stage with dynamic resource allocation enabled
SPARK-22833,https://github.com/apache/spark/commit/9348e684208465a8f75c893bdeaa30fc42c0cb5f,[EXAMPLE] Improvement SparkHive Scala Examples
SPARK-24157,https://github.com/apache/spark/commit/936c920347e196381b48bc3656ca81a06f2ff46d,Rename to spark.sql.streaming.noDataMicroBatches.enabled
SPARK-27215,https://github.com/apache/spark/commit/93c6d2a198d1b3070eea32210042873c68d0d5f7,Correct the kryo configurations
SPARK-21595,https://github.com/apache/spark/commit/94439997d57875838a8283c543f9b44705d3a503,Separate thresholds for buffering and spilling in Exter……nalAppendOnlyUnsafeRowArray
SPARK-26650,https://github.com/apache/spark/commit/94ab4901dadbf5de95a88ec5b1b77efee2e764b7,Demote noisy HBase-related log message.
SPARK-23207,https://github.com/apache/spark/commit/94c67a76ec1fda908a671a47a2a1fa63b3ab1b06,[SQL] Shuffle+Repartition on a DataFrame could lead to incorrect answers
SPARK-24549,https://github.com/apache/spark/commit/9549a2814951f9ba969955d78ac4bd2240f85989,Support Decimal type push down to the parquet data…… sources
SPARK-20858,https://github.com/apache/spark/commit/960298ee66b9b8a80f84df679ce5b4b3846267f4,Document ListenerBus event queue size
SPARK-23029,https://github.com/apache/spark/commit/9678941f54ebc5db935ed8d694e502086e2a31c0,DOCS] Specifying default units of configuration entries
SPARK-26215,https://github.com/apache/spark/commit/967e4cb0112e2dd94bc75251c23bb9e854ee97a0,define reserved keywords after SQL standard
SPARK-22239,https://github.com/apache/spark/commit/9786ce66c52d41b1d58ddedb3a984f561fd09ff3,[SQL][PYTHON] Enable grouped aggregate pandas UDFs as window functions with unbounded window frames
Pull-Request #23418,https://github.com/apache/spark/commit/993736154b6a46ffd7c3218173a2653a3842bba0,Fix inconsistency log level among delegation token providers
SPARK-24296,https://github.com/apache/spark/commit/99d2e4e00711cffbfaee8cb3da9b6b3feab8ff18,Replicate large blocks as a stream.
Pull-Request #20175,https://github.com/apache/spark/commit/9a7048b2889bd0fd66e68a0ce3e07e466315a051,[HOTFIX] Fix style checking failure
SPARK-23049,https://github.com/apache/spark/commit/9a96bfc8bf021cb4b6c62fac6ce1bcf87affcd43,[SQL] `spark.sql.files.ignoreCorruptFiles` should work for ORC files
SPARK-26304,https://github.com/apache/spark/commit/9b1f6c8bab5401258c653d4e2efb50e97c6d282f,Add default value to spark.kafka.sasl.kerberos.service.name
SPARK-26362,https://github.com/apache/spark/commit/9ccae0c9e7d1a0a704e8cd7574ba508419e05e30,Remove 'spark.driver.allowMultipleContexts' to disallow multiple Spark contexts
SPARK-26080,https://github.com/apache/spark/commit/9cda9a892d03f60a76cd5d9b4546e72c50962c85,[PYTHON] Skips Python resource limit on Windows in Python worker
SPARK-23997,https://github.com/apache/spark/commit/9e0f9591afccc97cd54a133d8ed10512d14f4f91,[SQL][FOLLOWUP] Update exception message
SPARK-13669,https://github.com/apache/spark/commit/9e50a1d37a4cf0c34e20a7c1a910ceaff41535a2,Improve the blacklist mechanism to h……andle external shuffle service unavailable situation
Pull-Request #23030,https://github.com/apache/spark/commit/a00aaf649cb5a14648102b2980ce21393804f2c7,[YARN] Make memLimitExceededLogMessage more clean
SPARK-21923,https://github.com/apache/spark/commit/a11db942aaf4c470a85f8a1b180f034f7a584254,[CORE] Avoid calling reserveUnrollMemoryForThisTask for every record
SPARK-23711,https://github.com/apache/spark/commit/a40ffc656d62372da85e0fa932b67207839e7fde,[SQL] Add fallback generator for UnsafeProjection
SPARK-21673,https://github.com/apache/spark/commit/a4470bc78ca5f5a090b6831a7cdca88274eb9afc,Use the correct sandbox environment variable set by Mesos
SPARK-24324,https://github.com/apache/spark/commit/a5849ad9a3e5d41b5938faa7c592bcc6aec36044,[PYTHON] Pandas Grouped Map UDF should assign result columns by name
SPARK-20236,https://github.com/apache/spark/commit/a66fe36cee9363b01ee70e469f1c968f633c5713,[SQL] dynamic partition overwrite
SPARK-26698,https://github.com/apache/spark/commit/aa3d16d68b7ebd9210c330905f01590ef93d875c,Use ConfigEntry for hardcoded configs for memory and storage categories
SPARK-23820,https://github.com/apache/spark/commit/ab25c967905ca0973fc2f30b8523246bb9244206,Enable use of long form of callsite in logs
SPARK-26085,https://github.com/apache/spark/commit/ab2eafb3cdc7631452650c6cac03a92629255347,"Key attribute of non-struct type under typed aggregation should be named as ""key"" too"
SPARK-26118,https://github.com/apache/spark/commit/ab61ddb34d58ab5701191c8fd3a24a62f6ebf37b,Make Jetty's requestHeaderSize configurable in Spark
SPARK-25129,https://github.com/apache/spark/commit/ac0174e55af2e935d41545721e9f430c942b3a0c,Make the mapping of com.databricks.spark.avro to built-in module configurable
SPARK-24743,https://github.com/apache/spark/commit/ac78bcce00ff8ec8e5b7335c2807aa0cd0f5406a,EXAMPLES] Update the JavaDirectKafkaWordCount example to support the new API of kafka
SPARK-12297,https://github.com/apache/spark/commit/acf7ef3154e094875fa89f30a78ab111b267db91,[SQL] Adjust timezone for int96 data from impala
SPARK-26311,https://github.com/apache/spark/commit/ae5b2a6a92be4986ef5b8062d7fb59318cff6430,New feature: apply custom log URL pattern for executor log URLs in SHS
SPARK-23640,https://github.com/apache/spark/commit/ae9172017c361e5c1039bc2ca94048117021974a,[CORE] Fix hadoop config may override spark config
SPARK-24360,https://github.com/apache/spark/commit/aeff69bd879661367367f39b5dfecd9a76223c0b,Support Hive 3.1 metastore
SPARK-25855,https://github.com/apache/spark/commit/af3b8160704b27dd8ed2b95b61edeec6968685be,Don't use Erasure Coding for event log files
SPARK-22159,https://github.com/apache/spark/commit/af8a34c787dc3d68f5148a7d9975b52650bb7729,"[SQL][FOLLOW-UP] Make config names consistently end with ""enabled"""
SPARK-22959,https://github.com/apache/spark/commit/afae8f2bc82597593595af68d1aa2d802210ea8b,[PYTHON] Configuration to select the modules for daemon and worker in PySpark
SPARK-23727,https://github.com/apache/spark/commit/b02e76cbffe9e589b7a4e60f91250ca12a4420b2,[SQL] Support for pushing down filters for DateType in p arquet
SPARK-26902,https://github.com/apache/spark/commit/b0450d07bd5a77a519a662351ca5b5d562e61a58,Support java.time.Instant as an external type of TimestampType
SPARK-26470,https://github.com/apache/spark/commit/b1a9b5eff59f64c370cd7388761effdf2152a108,Use ConfigEntry for hardcoded configs for eventLog category.
SPARK-21593,https://github.com/apache/spark/commit/b1d59e60dee2a41f8eff8ef29b3bcac69111e2f0,Fix 2 rendering errors on configuration page
SPARK-22274,https://github.com/apache/spark/commit/b2ce17b4c9fea58140a57ca1846b2689b15c0d61,[PYTHON][SQL] User-defined aggregation functions with pandas udf
SPARK-24727,https://github.com/apache/spark/commit/b2deef64f604ddd9502a31105ed47cb63470ec85,SQL] Add a static config to control cache size for generated classes
SPARK-23572,https://github.com/apache/spark/commit/b30a7d28b399950953d4b112c57d4c9b9ab223e9,"[DOCS] Bring ""security.md"" up to date."
SPARK-22187,https://github.com/apache/spark/commit/b3d88ac02940eff4c867d3acb79fe5ff9d724e83,[SS] Update unsaferow format for saved state in flatMapGroupsWithState to allow timeouts with deleted state
SPARK-19606,https://github.com/apache/spark/commit/b3f9dbf48ec0938ff5c98833bb6b6855c620ef57,[MESOS] Support constraints in spark-dispatcher
SPARK-16630,https://github.com/apache/spark/commit/b56e9c613fb345472da3db1a567ee129621f6bf3,[YARN] Blacklist a node if executors won't launch on it
SPARK-24396,https://github.com/apache/spark/commit/b5ccf0d3957a444db93893c0ce4417bfbbb11822,[SS][PYSPARK] Add Structured Streaming ForeachWriter for python
SPARK-24898,https://github.com/apache/spark/commit/b7b445255370e29d6b420b02389b022a1c65942e,Adding spark.checkpoint.compress to the docs
SPARK-21506,https://github.com/apache/spark/commit/b8a08f25cc64ed3034f3c90790931c30e5b0f236,"[DOC] The description of ""spark.executor.cores"" may be not correct"
SPARK-23312,https://github.com/apache/spark/commit/b9503fcbb3f4a3ce263164d1f11a8e99b9ca5710,[SQL] add a config to turn off vectorized cache reader
SPARK-24805,https://github.com/apache/spark/commit/ba437fc5c73b95ee4c59327abf3161c58f64cb12,[SQL] Do not ignore avro files without extensions by default
SPARK-24433,https://github.com/apache/spark/commit/ba84bcb2c4f73baf63782ff6fad5a607008c7cd2,Initial R Bindings for SparkR on K8s
SPARK-22790,https://github.com/apache/spark/commit/ba891ec993c616dc4249fc786c56ea82ed04a827,[SQL] add a configurable factor to describe HadoopFsRelation's size
SPARK-22219,https://github.com/apache/spark/commit/bbdcc3bf61da39704650d4570c6307b5a46f7100,"Refactor code to get a value for ""spark.sql.codegen.comments"""
SPARK-27693,https://github.com/apache/spark/commit/bc46feaced9f6694d4829af3cf5637bb1272ef77,Add default catalog property
SPARK-3685,https://github.com/apache/spark/commit/bc8933faf238bcf14e7976bd1ac1465dc32b8e2b,[CORE] Prints explicit warnings when configured local directories are set to URIs
SPARK-25394,https://github.com/apache/spark/commit/bd2c4471311cd7e948c80b4927a903636ce0ce7e,Expose App status metrics as Source
SPARK-19558,https://github.com/apache/spark/commit/bd4eb9ce57da7bacff69d9ed958c94f349b7e6fb,[SQL] Add config key to register QueryExecutionListeners automatically
SPARK-24110,https://github.com/apache/spark/commit/bf4352ca6c96dfab16b286c54720685e32b216f1,[THRIFT-SERVER] Avoid UGI.loginUserFromKeytab in STS
SPARK-24819,https://github.com/apache/spark/commit/bfb74394a5513134ea1da9fcf4a1783b77dd64e4,Fail fast when no enough slots to launch the barrier stage on job submitted
SPARK-20396,https://github.com/apache/spark/commit/bfc7e1fe1ad5f9777126f2941e29bbe51ea5da7c,[SQL][PYSPARK] groupby().apply() with pandas udf
SPARK-23182,https://github.com/apache/spark/commit/c01152dd22093e9f5d2aa533598e4d4209d30922,Allow enabling TCP keep alive on the RPC connections
SPARK-23817,https://github.com/apache/spark/commit/c0632cec04e5b0f3fb3c3f27c21a2d3f3fbb4f7e,Create file source V2 framework and migrate ORC re……ad path
SPARK-26082,https://github.com/apache/spark/commit/c0811e8b4d11892f60b7032ba4c8e3adc40fe82f,Fix mesos fetch cache config name
SPARK-22533,https://github.com/apache/spark/commit/c13b60e0194c90156e74d10b19f94c70675d21ae,[CORE] Handle deprecated names in ConfigEntry.
SPARK-22860,https://github.com/apache/spark/commit/c17150a5f5a6c4f4a83ce8c055eab9fea78df08e,Redact command line arguments for running Driver and Executor before logging
SPARK-25073,https://github.com/apache/spark/commit/c20916a5dc4a7e771463838e797cb944569f6259,AM and Executor Memory validation message is not proper while submitting spark yarn application
Pull-Request #23185,https://github.com/apache/spark/commit/c3f27b2437497396913fdec96f085c3626ef4e59,[DOCS] Fix typos
SPARK-21456,https://github.com/apache/spark/commit/c42ef953343073a50ef04c5ce848b574ff7f2238,Make the driver failover_timeout configurable
SPARK-24063,https://github.com/apache/spark/commit/c4bbfd177b4e7cb46f47b39df9fd71d2d9a12c6d,Add maximum epoch queue threshold for ContinuousExecution
SPARK-25887,https://github.com/apache/spark/commit/c542c247bbfe1214c0bf81076451718a9e8931dc,Allow specifying Kubernetes context to use
SPARK-23476,https://github.com/apache/spark/commit/c5abb3c2d16f601d507bee3c53663d4e117eb8b5,[CORE] Generate secret in local mode when authentication on
SPARK-18188,https://github.com/apache/spark/commit/c5fe412928b76b468713742497d3ccc010596516,[DOC][FOLLOW-UP] Add `spark.broadcast.checksum` to configuration
SPARK-27555,https://github.com/apache/spark/commit/c66ec439456c5a160e3849e23c2ce3970d4c6ec7,HiveSerDe should fall back to hadoopconf if hive.default.fileformat is not found in SQLConf
SPARK-22463,https://github.com/apache/spark/commit/c755b0d910d68e7921807f2f2ac1e3fac7a8f357,[YARN][SQL][HIVE] add hadoop/hive/hbase/etc configuration files in SPARK_CONF_DIR to distribute archive
SPARK-23128,https://github.com/apache/spark/commit/c79f471d0475fd98ddeb1e6281551e42684837d2,A new approach to do adaptive execution in Spark SQL
SPARK-20644,https://github.com/apache/spark/commit/c7f38e5adb88d43ef60662c5d6ff4e7a95bff580,[core] Initial ground work for kvstore UI backend.
SPARK-22203,https://github.com/apache/spark/commit/c8affec21c91d638009524955515fc143ad86f20,[SQL] Add job description for file listing Spark jobs
SPARK-21418,https://github.com/apache/spark/commit/ca59445adb30ed796189532df2a2898ecd33db68,SQL] NoSuchElementException: None.get in DataSourceScanExec with sun.io.serialization.extendedDebugInfo=true
SPARK-25300,https://github.com/apache/spark/commit/ca861fea21adc4e6ec95eced7076cb27fc86ea18,Unified the configuration PARAMETER `spark.shuffle.service.enabled`
SPARK-26688,https://github.com/apache/spark/commit/caceaec93203edaea1d521b88e82ef67094cdea9,Provide configuration of initially blacklisted YARN nodes
SPARK-26941,https://github.com/apache/spark/commit/cad475dcc9376557f882859856286e858002389a,Fix incorrect computation of maxNumExecutorFailur……es in ApplicationMaster for streaming
SPARK-23966,https://github.com/apache/spark/commit/cbb41a0c5b01579c85f06ef42cc0585fbef216c5,SS] Refactoring all checkpoint file writing logic in a common CheckpointFileManager interface
SPARK-23188,https://github.com/apache/spark/commit/cc41245fa3f954f961541bf4b4275c28473042b8,[SQL] Make vectorized columar reader batch size configurable
SPARK-23668,https://github.com/apache/spark/commit/cccaaa14ad775fb981e501452ba2cc06ff5c0f0a,[K8S] Add config option for passing through k8s Pod.specimagePullSecrets
SPARK-24128,https://github.com/apache/spark/commit/cd12c5c3ecf28f7b04f566c2057f9b65eb456b7d,SQL] Mention configuration option in implicit CROSS JOIN error
SPARK-21694,https://github.com/apache/spark/commit/ce0d3bb377766bdf4df7852272557ae846408877,Support Mesos CNI network labels
SPARK-21530,https://github.com/apache/spark/commit/cfb25b27c0b32a8a70a518955fb269314b1fd716,Update description of spark.shuffle.maxChunksBeingTrans……ferred.
SPARK-11035,https://github.com/apache/spark/commit/cfcd746689c2b84824745fa6d327ffb584c7a17d,[CORE] Add in-process Spark app launcher.
SPARK-13534,https://github.com/apache/spark/commit/d03aebbe6508ba441dc87f9546f27aeb27553d77,Using Apache Arrow to increase performance of ……DataFrame.toPandas
SPARK-26766,https://github.com/apache/spark/commit/d0443a74d185ec72b747fa39994fa9a40ce974cf,Remove the list of filesystems from HadoopDelegationTokenProvider.obtainDelegationTokens
SPARK-24605,https://github.com/apache/spark/commit/d08f53dc61f662f5291f71bcbe1a7b9f531a34d2,[SQL] size(null) returns null instead of -1
SPARK-25454,https://github.com/apache/spark/commit/d0990e3dfee752a6460a6360e1a773138364d774,add a new config for picking minimum precision for…… integral literals
SPARK-20640,https://github.com/apache/spark/commit/d107b3b910d8f434fb15b663a9db4c2dfe0a9f43,Make rpc timeout and retry for shuffle registrati……on configurable.
SPARK-21717,https://github.com/apache/spark/commit/d20bbc2d87ae6bd56d236a7c3d036b52c5f20ff5,[SQL] Decouple consume functions of physical operators in whole-stage codegen
SPARK-24594,https://github.com/apache/spark/commit/d2436a85294a178398525c37833dae79d45c1452,[YARN] Introducing metrics for YARN
